dish_id,caption,image_path,calories,protein,fat,carbs,cleaned_caption
dish_1565798617,"This plate contains 14.2g lettuce, 0.2g pepper, 21.3g mixed greens, 6.9g olive oil, 115.0g egg whites, 87.0g berries, 2.8g onions, 7.1g cucumbers, 2.8g vinegar, 46.8g broccoli, 0.4g salt, 5.7g cherry tomatoes, and 0.7g lime. It provides approximately 197.7 kcal, 14.1g protein, 7.7g fat, and 18.5g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1565798617/rgb.png,197.7,14.1,7.7,18.5,"This plate contains 14.2g lettuce, 0.2g pepper, 21.3g mixed greens, 6.9g olive oil, 115.0g egg whites, 87.0g berries, 2.8g onions, 7.1g cucumbers, 2.8g vinegar, 46.8g broccoli, , 5.7g cherry tomatoes, and 0.7g lime."
dish_1564169254,"This plate contains 50.0g sandwiches, and 151.0g watermelon. It provides approximately 161.8 kcal, 6.4g protein, 6.8g fat, and 20.4g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1564169254/rgb.png,161.8,6.4,6.8,20.4,"This plate contains 50.0g sandwiches, and 151.0g watermelon."
dish_1562874282,"This plate contains 43.5g corn, 1.1g garlic, 0.5g chive, 76.0g caesar salad, 6.5g nopales, 11.3g olive oil, 4.3g pepper, 59.5g green beans, 6.5g lime, 10.9g sour cream, 0.5g parsley, 0.5g salt, 8.7g jicama, 10.9g arugula, 217.3g fish, and 10.9g carrot. It provides approximately 427.9 kcal, 46.0g protein, 44.1g fat, and 21.1g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1562874282/rgb.png,427.9,46.0,44.1,21.1,"This plate contains 43.5g corn, 1.1g garlic, 0.5g chive, 76.0g caesar salad, 6.5g nopales, 11.3g olive oil, 4.3g pepper, 59.5g green beans, 6.5g lime, 10.9g sour cream, 0.5g parsley, , 8.7g jicama, 10.9g arugula, 217.3g fish, and 10.9g carrot."
dish_1560799407,"This plate contains 40.6g pork, 8.8g spinach (raw), 3.5g sunflower seeds, 5.4g white rice, 0.1g parsley, 3.5g lemon juice, 7.3g olive oil, 7.1g cranberries, 1.4g arugula, 3.5g raisins, 0.3g garlic, 35.3g carrot, 1.9g onions, 0.3g salt, 0.3g rosemary, and 2.7g zucchini. It provides approximately 220.9 kcal, 12.2g protein, 15.0g fat, and 10.2g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1560799407/rgb.png,220.9,12.2,15.0,10.2,"This plate contains 40.6g pork, 8.8g spinach (raw), 3.5g sunflower seeds, 5.4g white rice, 0.1g parsley, 3.5g lemon juice, 7.3g olive oil, 7.1g cranberries, 1.4g arugula, 3.5g raisins, 0.3g garlic, 35.3g carrot, 1.9g onions, , 0.3g rosemary, and 2.7g zucchini."
dish_1558720289,"This plate contains 80.0g cauliflower. It provides approximately 20.0 kcal, 1.4g protein, 0.2g fat, and 4.0g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1558720289/rgb.png,20.0,1.4,0.2,4.0,This plate contains 80.0g cauliflower.
dish_1558373492,"This plate contains 40.0g cantaloupe, 72.0g almonds, 113.0g sausage, and 100.0g grapes. It provides approximately 888.2 kcal, 39.0g protein, 66.8g fat, and 42.3g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1558373492/rgb.png,888.2,39.0,66.8,42.3,"This plate contains 40.0g cantaloupe, 72.0g almonds, 113.0g sausage, and 100.0g grapes."
dish_1558630737,"This plate contains 89.0g cauliflower. It provides approximately 22.2 kcal, 1.6g protein, 0.3g fat, and 4.5g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1558630737/rgb.png,22.2,1.6,0.3,4.5,This plate contains 89.0g cauliflower.
dish_1559844490,"This plate contains 81.0g grapes, and 99.0g mandarin oranges. It provides approximately 108.4 kcal, 1.4g protein, 0.5g fat, and 27.4g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1559844490/rgb.png,108.4,1.4,0.5,27.4,"This plate contains 81.0g grapes, and 99.0g mandarin oranges."
dish_1559581333,"This plate contains 5.6g olive oil, 2.8g vinegar, 22.0g bacon, 152.0g eggs, 5.6g cherry tomatoes, 14.0g lettuce, 0.7g lime, 0.3g salt, 21.0g mixed greens, 0.2g pepper, 2.8g onions, and 7.0g cucumbers. It provides approximately 415.9 kcal, 28.0g protein, 30.9g fat, and 4.4g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1559581333/rgb.png,415.9,28.0,30.9,4.4,"This plate contains 5.6g olive oil, 2.8g vinegar, 22.0g bacon, 152.0g eggs, 5.6g cherry tomatoes, 14.0g lettuce, 0.7g lime, , 21.0g mixed greens, 0.2g pepper, 2.8g onions, and 7.0g cucumbers."
dish_1558720097,"This plate contains 74.0g carrot. It provides approximately 30.3 kcal, 0.7g protein, 0.1g fat, and 7.4g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1558720097/rgb.png,30.3,0.7,0.1,7.4,This plate contains 74.0g carrot.
dish_1563984771,"This plate contains 43.2g mixed greens, 10.8g granola, 4.3g raspberries, 4.3g blackberries, 172.0g chicken apple sausage, 4.3g vinaigrette, and 149.0g scrambled eggs. It provides approximately 582.8 kcal, 41.1g protein, 38.3g fat, and 17.9g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1563984771/rgb.png,582.8,41.1,38.3,17.9,"This plate contains 43.2g mixed greens, 10.8g granola, 4.3g raspberries, 4.3g blackberries, 172.0g chicken apple sausage, 4.3g vinaigrette, and 149.0g scrambled eggs."
dish_1568405499,"This plate contains 1.8g radishes, 8.6g pepper, 5.7g vinegar, 6.9g arugula, 9.1g cabbage, 34.5g brown rice, 9.7g mustard greens, 0.2g thyme, 4.8g tomatoes, 4.5g carrot, 0.7g salt, 172.7g salmon, 68.0g pineapple, 38.7g spinach (raw), 7.7g cucumbers, 0.5g mustard, 15.2g olive oil, 18.1g rice noodles, 9.1g mixed greens, 1.1g garlic, 0.5g soy sauce, and 0.9g green onions. It provides approximately 562.3 kcal, 45.2g protein, 29.9g fat, and 26.5g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1568405499/rgb.png,562.3,45.2,29.9,26.5,"This plate contains 1.8g radishes, 8.6g pepper, 5.7g vinegar, 6.9g arugula, 9.1g cabbage, 34.5g brown rice, 9.7g mustard greens, 0.2g thyme, 4.8g tomatoes, 4.5g carrot, , 172.7g salmon, 68.0g pineapple, 38.7g spinach (raw), 7.7g cucumbers, 0.5g mustard, 15.2g olive oil, 18.1g rice noodles, 9.1g mixed greens, 1.1g garlic, 0.5g soy sauce, and 0.9g green onions."
dish_1563216659,"This plate contains 0.9g garlic, 4.5g cherry tomatoes, 89.5g chicken breast, 2.2g spinach (raw), 2.2g parmesan cheese, 9.0g wheat berry, 63.1g squash, 1.0g olive oil, 0.2g thyme, and 0.3g salt. It provides approximately 190.1 kcal, 29.8g protein, 5.1g fat, and 4.6g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1563216659/rgb.png,190.1,29.8,5.1,4.6,"This plate contains 0.9g garlic, 4.5g cherry tomatoes, 89.5g chicken breast, 2.2g spinach (raw), 2.2g parmesan cheese, 9.0g wheat berry, 63.1g squash, 1.0g olive oil, 0.2g thyme, and ."
dish_1558723568,"This plate contains 67.0g cantaloupe, 49.0g corn on the cob, 39.0g carrot, 58.0g cauliflower, and 143.0g apple. It provides approximately 179.6 kcal, 3.9g protein, 1.8g fat, and 43.0g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1558723568/rgb.png,179.6,3.9,1.8,43.0,"This plate contains 67.0g cantaloupe, 49.0g corn on the cob, 39.0g carrot, 58.0g cauliflower, and 143.0g apple."
dish_1561661500,"This plate contains 2.7g garlic, 0.5g salt, 4.4g soy sauce, 8.2g sugar, 51.0g cucumbers, 76.8g pork, 0.3g pepper, 11.0g bok choy, and 113.0g white rice. It provides approximately 374.8 kcal, 24.2g protein, 11.2g fat, and 42.3g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1561661500/rgb.png,374.8,24.2,11.2,42.3,"This plate contains 2.7g garlic, , 4.4g soy sauce, , 51.0g cucumbers, 76.8g pork, 0.3g pepper, 11.0g bok choy, and 113.0g white rice."
dish_1558026623,"This plate contains 83.0g honeydew melons. It provides approximately 29.9 kcal, 0.4g protein, 0.1g fat, and 7.5g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1558026623/rgb.png,29.9,0.4,0.1,7.5,This plate contains 83.0g honeydew melons.
dish_1564170173,"This plate contains 43.0g bell peppers, 35.0g onions, 66.0g cherry tomatoes, and 32.0g olives. It provides approximately 79.9 kcal, 2.1g protein, 3.7g fat, and 11.6g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1564170173/rgb.png,79.9,2.1,3.7,11.6,"This plate contains 43.0g bell peppers, 35.0g onions, 66.0g cherry tomatoes, and 32.0g olives."
dish_1566851616,"This plate contains 137.0g caesar salad, 25.4g broccoli, 85.0g cheese pizza, and 0.6g olive oil. It provides approximately 300.8 kcal, 14.5g protein, 11.6g fat, and 36.1g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1566851616/rgb.png,300.8,14.5,11.6,36.1,"This plate contains 137.0g caesar salad, 25.4g broccoli, 85.0g cheese pizza, and 0.6g olive oil."
dish_1561662190,"This plate contains 0.1g salt, 68.0g brown rice, 21.3g mixed greens, 3.2g olive oil, 0.2g parsley, 1.7g onions, 0.9g lemon juice, 0.9g vinegar, 3.4g millet, and 4.3g apple. It provides approximately 117.3 kcal, 2.4g protein, 4.0g fat, and 18.4g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1561662190/rgb.png,117.3,2.4,4.0,18.4,"This plate contains , 68.0g brown rice, 21.3g mixed greens, 3.2g olive oil, 0.2g parsley, 1.7g onions, 0.9g lemon juice, 0.9g vinegar, 3.4g millet, and 4.3g apple."
dish_1565030350,"This plate contains 14.5g lettuce, 21.7g mixed greens, 0.7g lime, 0.4g salt, 7.2g cucumbers, 2.9g onions, 5.8g olive oil, 2.9g vinegar, 0.2g pepper, and 5.8g cherry tomatoes. It provides approximately 62.6 kcal, 0.8g protein, 5.9g fat, and 2.3g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1565030350/rgb.png,62.6,0.8,5.9,2.3,"This plate contains 14.5g lettuce, 21.7g mixed greens, 0.7g lime, , 7.2g cucumbers, 2.9g onions, 5.8g olive oil, 2.9g vinegar, 0.2g pepper, and 5.8g cherry tomatoes."
dish_1560543557,"This plate contains 95.0g tomatoes, 4.0g brown rice, 15.0g olives, and 77.0g caesar salad. It provides approximately 87.9 kcal, 3.4g protein, 3.9g fat, and 11.6g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1560543557/rgb.png,87.9,3.4,3.9,11.6,"This plate contains 95.0g tomatoes, 4.0g brown rice, 15.0g olives, and 77.0g caesar salad."
dish_1558724992,"This plate contains 79.0g almonds. It provides approximately 456.7 kcal, 17.7g protein, 39.1g fat, and 17.9g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1558724992/rgb.png,456.7,17.7,39.1,17.9,This plate contains 79.0g almonds.
dish_1558373284,"This plate contains 113.0g sausage. It provides approximately 389.4 kcal, 21.8g protein, 30.8g fat, and 4.7g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1558373284/rgb.png,389.4,21.8,30.8,4.7,This plate contains 113.0g sausage.
dish_1568405273,"This plate contains 4.2g tomatoes, 102.1g salmon, 3.3g vinegar, 6.7g cucumbers, 68.8g kale, 0.4g mustard, 0.1g thyme, 5.1g pepper, 0.5g salt, 20.4g brown rice, 7.2g parmesan cheese, 33.5g spinach (raw), 4.1g arugula, 8.4g mustard greens, 11.5g caesar dressing, 10.6g olive oil, 0.6g garlic, and 0.5g croutons. It provides approximately 386.2 kcal, 32.1g protein, 22.0g fat, and 15.0g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1568405273/rgb.png,386.2,32.1,22.0,15.0,"This plate contains 4.2g tomatoes, 102.1g salmon, 3.3g vinegar, 6.7g cucumbers, 68.8g kale, 0.4g mustard, 0.1g thyme, 5.1g pepper, , 20.4g brown rice, 7.2g parmesan cheese, 33.5g spinach (raw), 4.1g arugula, 8.4g mustard greens, 11.5g caesar dressing, 10.6g olive oil, 0.6g garlic, and 0.5g croutons."
dish_1563391375,"This plate contains 0.4g cilantro, 0.4g salt, 1.5g onions, 0.8g lemon juice, 2.3g olive oil, 0.1g jalapenos, 79.9g squash, 7.7g quinoa, 38.4g fish, 1.9g arugula, 0.2g garlic, 1.5g pepper, and 3.8g tomatillo. It provides approximately 84.3 kcal, 8.3g protein, 7.8g fat, and 5.0g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1563391375/rgb.png,84.3,8.3,7.8,5.0,"This plate contains 0.4g cilantro, , 1.5g onions, 0.8g lemon juice, 2.3g olive oil, 0.1g jalapenos, 79.9g squash, 7.7g quinoa, 38.4g fish, 1.9g arugula, 0.2g garlic, 1.5g pepper, and 3.8g tomatillo."
dish_1562008429,"This plate contains 0.1g jalapenos, 0.4g lemon juice, 4.4g wheat berry, 32.8g pork, 1.1g carrot, 0.1g pepper, 0.1g salt, 4.4g cabbage, 24.0g cucumbers, 0.4g garlic, 0.2g olive oil, 0.2g parsley, and 0.9g mayonnaise. It provides approximately 94.5 kcal, 9.1g protein, 5.5g fat, and 1.8g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1562008429/rgb.png,94.5,9.1,5.5,1.8,"This plate contains 0.1g jalapenos, 0.4g lemon juice, 4.4g wheat berry, 32.8g pork, 1.1g carrot, 0.1g pepper, , 4.4g cabbage, 24.0g cucumbers, 0.4g garlic, 0.2g olive oil, 0.2g parsley, and 0.9g mayonnaise."
dish_1562702044,"This plate contains 0.6g olive oil, 61.2g squash, 0.2g salt, 38.0g cherry tomatoes, and 77.0g cauliflower. It provides approximately 44.0 kcal, 2.3g protein, 1.1g fat, and 7.4g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1562702044/rgb.png,44.0,2.3,1.1,7.4,"This plate contains 0.6g olive oil, 61.2g squash, , 38.0g cherry tomatoes, and 77.0g cauliflower."
dish_1561060531,"This plate contains 33.0g bok choy, 39.0g brussels sprouts, 41.0g cheese pizza, and 64.0g pineapple. It provides approximately 162.1 kcal, 6.7g protein, 4.1g fat, and 26.3g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1561060531/rgb.png,162.1,6.7,4.1,26.3,"This plate contains 33.0g bok choy, 39.0g brussels sprouts, 41.0g cheese pizza, and 64.0g pineapple."
dish_1562774129,"This plate contains 37.0g berries, 2.6g vinaigrette, 6.5g granola, 2.6g blackberries, 25.8g mixed greens, and 2.6g raspberries. It provides approximately 73.1 kcal, 1.5g protein, 2.9g fat, and 11.3g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1562774129/rgb.png,73.1,1.5,2.9,11.3,"This plate contains 37.0g berries, 2.6g vinaigrette, 6.5g granola, 2.6g blackberries, 25.8g mixed greens, and 2.6g raspberries."
dish_1560453132,"This plate contains 0.7g mustard, 69.9g spinach (raw), 11.2g olive oil, 2.8g almonds, 5.6g carrot, 0.3g salt, 0.7g parsley, 14.0g blueberries, and 2.8g vinegar. It provides approximately 142.1 kcal, 2.8g protein, 12.9g fat, and 5.8g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1560453132/rgb.png,142.1,2.8,12.9,5.8,"This plate contains 0.7g mustard, 69.9g spinach (raw), 11.2g olive oil, 2.8g almonds, 5.6g carrot, , 0.7g parsley, 14.0g blueberries, and 2.8g vinegar."
dish_1565637578,"This plate contains 56.0g pineapple, 1.4g parmesan cheese, 0.1g salt, 0.1g thyme, 1.5g olive oil, 5.4g wheat berry, 0.5g garlic, 1.4g spinach (raw), 2.7g cherry tomatoes, 44.7g quinoa, and 54.2g chicken breast. It provides approximately 197.3 kcal, 20.0g protein, 4.8g fat, and 18.1g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1565637578/rgb.png,197.3,20.0,4.8,18.1,"This plate contains 56.0g pineapple, 1.4g parmesan cheese, , 0.1g thyme, 1.5g olive oil, 5.4g wheat berry, 0.5g garlic, 1.4g spinach (raw), 2.7g cherry tomatoes, 44.7g quinoa, and 54.2g chicken breast."
dish_1559849466,"This plate contains 201.0g pears, and 61.0g almonds. It provides approximately 467.6 kcal, 14.5g protein, 30.4g fat, and 44.4g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1559849466/rgb.png,467.6,14.5,30.4,44.4,"This plate contains 201.0g pears, and 61.0g almonds."
dish_1559149688,"This plate contains 181.0g eggs. It provides approximately 281.5 kcal, 22.6g protein, 19.0g fat, and 2.2g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1559149688/rgb.png,281.5,22.6,19.0,2.2,This plate contains 181.0g eggs.
dish_1558373639,"This plate contains 20.0g mixed greens. It provides approximately 5.6 kcal, 0.4g protein, 0.1g fat, and 1.1g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1558373639/rgb.png,5.6,0.4,0.1,1.1,This plate contains 20.0g mixed greens.
dish_1562602832,"This plate contains 68.0g strawberries, 51.7g greek yogurt, 13.0g chia seeds, and 55.3g milk. It provides approximately 144.2 kcal, 9.8g protein, 5.5g fat, and 15.5g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1562602832/rgb.png,144.2,9.8,5.5,15.5,"This plate contains 68.0g strawberries, 51.7g greek yogurt, 13.0g chia seeds, and 55.3g milk."
dish_1558026714,"This plate contains 24.0g bacon. It provides approximately 129.8 kcal, 8.9g protein, 10.1g fat, and 0.3g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1558026714/rgb.png,129.8,8.9,10.1,0.3,This plate contains 24.0g bacon.
dish_1561739212,"This plate contains 61.0g berries, 71.0g egg whites, and 82.0g sweet potato. It provides approximately 134.0 kcal, 8.3g protein, 0.3g fat, and 23.8g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1561739212/rgb.png,134.0,8.3,0.3,23.8,"This plate contains 61.0g berries, 71.0g egg whites, and 82.0g sweet potato."
dish_1563565454,"This plate contains 0.7g carrot, 1.2g cherry tomatoes, 28.8g fish, 5.7g chard, 5.9g mushroom, 5.8g wheat berry, 44.0g ground turkey, 0.0g thyme, 88.8g bok choy, 0.6g lemon juice, 2.9g kale, 25.6g arugula, 0.4g salt, 0.9g pecans, 1.8g blueberries, 0.3g mustard, 1.7g eggs, 88.0g corn on the cob, 0.9g vinegar, 1.2g cream, 1.5g onions, 0.7g celery, 7.6g olive oil, 0.3g parsley, 0.2g chive, 0.6g shallots, 0.3g garlic, and 5.9g white rice. It provides approximately 350.8 kcal, 22.2g protein, 22.7g fat, and 26.6g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1563565454/rgb.png,350.8,22.2,22.7,26.6,"This plate contains 0.7g carrot, 1.2g cherry tomatoes, 28.8g fish, 5.7g chard, 5.9g mushroom, 5.8g wheat berry, 44.0g ground turkey, 0.0g thyme, 88.8g bok choy, 0.6g lemon juice, 2.9g kale, 25.6g arugula, , 0.9g pecans, 1.8g blueberries, 0.3g mustard, 1.7g eggs, 88.0g corn on the cob, 0.9g vinegar, 1.2g cream, 1.5g onions, 0.7g celery, 7.6g olive oil, 0.3g parsley, 0.2g chive, 0.6g shallots, 0.3g garlic, and 5.9g white rice."
dish_1561404956,"This plate contains 0.2g green onions, 3.6g white rice, 0.2g vinegar, 0.2g ginger, 3.2g parmesan cheese, 0.2g soy sauce, 0.2g croutons, 35.6g chicken, 0.9g spinach (raw), 0.9g green beans, 30.5g kale, 5.1g caesar dressing, 0.1g olive oil, 0.0g salt, 0.4g garlic, and 0.9g broccoli. It provides approximately 97.6 kcal, 13.7g protein, 2.6g fat, and 4.6g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1561404956/rgb.png,97.6,13.7,2.6,4.6,"This plate contains 0.2g green onions, 3.6g white rice, 0.2g vinegar, 0.2g ginger, 3.2g parmesan cheese, 0.2g soy sauce, 0.2g croutons, 35.6g chicken, 0.9g spinach (raw), 0.9g green beans, 30.5g kale, 5.1g caesar dressing, 0.1g olive oil, , 0.4g garlic, and 0.9g broccoli."
dish_1568315040,"This plate contains 90.0g avocado, 0.9g jalapenos, 4.3g spinach (raw), 17.3g brown rice, 0.4g ginger, 0.2g chili, 2.6g garlic, 1.8g spinach (cooked), 3.6g onions, 0.3g salt, 0.1g lime, 0.9g lemon juice, 35.0g quinoa, 0.9g cilantro, 0.1g vinegar, 86.3g salmon, 55.0g beef, 7.3g millet, 1.8g bok choy, 39.0g mushroom, 6.3g shallots, 44.0g tomatoes, and 2.1g olive oil. It provides approximately 555.9 kcal, 41.1g protein, 32.1g fat, and 27.3g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1568315040/rgb.png,555.9,41.1,32.1,27.3,"This plate contains 90.0g avocado, 0.9g jalapenos, 4.3g spinach (raw), 17.3g brown rice, 0.4g ginger, 0.2g chili, 2.6g garlic, 1.8g spinach (cooked), 3.6g onions, , 0.1g lime, 0.9g lemon juice, 35.0g quinoa, 0.9g cilantro, 0.1g vinegar, 86.3g salmon, 55.0g beef, 7.3g millet, 1.8g bok choy, 39.0g mushroom, 6.3g shallots, 44.0g tomatoes, and 2.1g olive oil."
dish_1565379827,"This plate contains 5.2g vinegar, 1.3g soy sauce, 1.0g garlic, 5.2g radishes, 0.1g pepper, 25.8g mixed greens, 112.5g carrot, 0.4g salt, 25.8g cabbage, 2.6g green onions, 3.6g olive oil, and 51.7g rice noodles. It provides approximately 150.5 kcal, 2.6g protein, 4.2g fat, and 27.1g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1565379827/rgb.png,150.5,2.6,4.2,27.1,"This plate contains 5.2g vinegar, 1.3g soy sauce, 1.0g garlic, 5.2g radishes, 0.1g pepper, 25.8g mixed greens, 112.5g carrot, , 25.8g cabbage, 2.6g green onions, 3.6g olive oil, and 51.7g rice noodles."
